"lambda_rel","doc_name","domain","question","layout_retrieved","gt","first_hit_rank","recall","source_range","source_file"
"0.5","PG_2020.05.21_International-Cooperation-COVID_FINAL","Research report / Introduction","How many more people over 65 years old do not trust information from the World Health Organization compared to postgraduates who do not trust information from the European Union in regard to the coronavirus outbreak?","[6237, 6226, 6222, 6236, 6218, 6223, 6241, 6221, 6232, 6122]","[6226, 6237]","1","1.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","afe620b9beac86c1027b96d31d396407","Financial report","What are the bankers' names associated with GODFREY PHILLIPS INDIA LIMITED? ","[16340, 16441, 16434, 16435, 16440, 16442, 16462, 16445, 16443, 16444]","[16348]","Not Found","0.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","afe620b9beac86c1027b96d31d396407","Financial report","What was the value of absolute percentage shortfall in India's GDP growth from 2002 to 2003 compared to the forecast?","[16237, 20555, 20615, 2944, 11335, 5928, 3844, 20552, 1949, 3846]","[16237]","1","1.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","afe620b9beac86c1027b96d31d396407","Financial report","Where are the two plants of GODFREY PHILLIPS INDIA LIMITED located?","[16340, 16435, 16434, 16441, 16442, 16445, 16444, 16462, 16437, 16446]","[16424]","Not Found","0.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","afe620b9beac86c1027b96d31d396407","Financial report","Which executive directors have attended Board Meetings more than 6 times?","[16370, 2000, 1999, 16379, 1998, 2031, 2017, 1852, 1229, 16376]","[16370]","1","1.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","afe620b9beac86c1027b96d31d396407","Financial report","How many companies do Mr. R.A. Shah, Mr. S.V. Shanbhag, and Mr. C.M. Maniar collectively hold directorships of the Board?","[16376, 16375, 16392, 16320, 16373, 16462, 16377, 16383, 16347, 1999]","[16376, 16377, 16379]","1","0.67","200-280","trial_report_best_lambda_0.5.csv"
"0.5","afe620b9beac86c1027b96d31d396407","Financial report","Who are the non-executive and independent directors of GODFREY PHILLIPS INDIA LIMITED? Enumerate all of them in a list.","[16462, 16445, 16340, 16455, 16449, 16447, 16441, 16446, 16434, 16451]","[16370]","Not Found","0.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","afe620b9beac86c1027b96d31d396407","Financial report","What were the GDP growth amounts for the first and second quarters respectively?","[16237, 11334, 19167, 578, 11317, 11316, 21371, 592, 11337, 21370]","[16237]","1","1.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","afe620b9beac86c1027b96d31d396407","Financial report","What are the years specified in the pie chart of the document? Format all of the years in a list like ['2006', '2007', '2011']","[21326, 21299, 20555, 861, 20552, 16248, 9008, 21332, 21328, 21330]","[16248]","6","1.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","afe620b9beac86c1027b96d31d396407","Financial report","How many figures are there in total in the article?","[16535, 4309, 4597, 19385, 10160, 15368, 4287, 991, 4555, 332]","[16263, 16284, 16248, 16409, 16250, 16252]","Not Found","0.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","afe620b9beac86c1027b96d31d396407","Financial report","As the Chairman of the Board who serves as the President of the Society of Indian Law Firms (Western Region), how many membership of Board of other companies does he have?","[16377, 16376, 16369, 16370, 1999, 2000, 1998, 16379, 2014, 2016]","[16376, 16370, 16373]","2","0.67","200-280","trial_report_best_lambda_0.5.csv"
"0.5","e79deb02a0c0e87511080836c5d4347b","Administration/Industry file","Who produced the document that was revised on May 2016?","[21073, 21072, 13432, 663, 13301, 20987, 12778, 1082, 11380, 21776]","[21073]","1","1.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","e79deb02a0c0e87511080836c5d4347b","Administration/Industry file","What are the words written in the first rectangle on the top of the page two?","[17770, 16854, 16836, 16988, 431, 18539, 17007, 16924, 16936, 11780]","[21088, 21089, 21103]","Not Found","0.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","e79deb02a0c0e87511080836c5d4347b","Administration/Industry file","WHAT IS THE 2nd OBJECTIVE OF REGULATORY EFFICIENCY?","[21101, 21099, 21102, 21100, 21123, 12963, 21121, 21122, 13073, 13521]","[21105]","Not Found","0.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","e79deb02a0c0e87511080836c5d4347b","Administration/Industry file","What is the name of the governor as mentioned on the first page of the document?","[21069, 21070, 21067, 21224, 12513, 21071, 12514, 21155, 21168, 21157]","[21069]","1","1.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","e79deb02a0c0e87511080836c5d4347b","Administration/Industry file","How many people are there in the images on the cover?","[21070, 21067, 17753, 400, 12013, 21996, 12041, 10650, 9851, 11679]","[21063, 21065, 21066, 21067, 21068, 21070]","1","0.33","200-280","trial_report_best_lambda_0.5.csv"
"0.5","e79deb02a0c0e87511080836c5d4347b","Administration/Industry file","How many cats are there in the images on page 1?","[18464, 18466, 18459, 18473, 18472, 18455, 18475, 18453, 18463, 18375]","[21063, 21065, 21066, 21067, 21068, 21070]","Not Found","0.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","e79deb02a0c0e87511080836c5d4347b","Administration/Industry file","What is the title of the diagram on page 9?","[4867, 21927, 17502, 11168, 18873, 14647, 11967, 1214, 14651, 18872]","[21255]","Not Found","0.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","e79deb02a0c0e87511080836c5d4347b","Administration/Industry file","What are the top2 texts of the red words in the document?","[17717, 9833, 21423, 20693, 16734, 20696, 20734, 20596, 21840, 20340]","[21090, 21092]","Not Found","0.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","e79deb02a0c0e87511080836c5d4347b","Administration/Industry file","How many strengths and weaknesses are metioned in Appendix C? Represent these two numbers as format of list.","[21250, 21256, 11074, 15987, 5349, 21077, 10380, 21248, 6741, 9905]","[21258, 21259]","Not Found","0.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","e79deb02a0c0e87511080836c5d4347b","Administration/Industry file","How many appendices appear in the document?","[21076, 21077, 9905, 21883, 10380, 6736, 8240, 10126, 6615, 14597]","[21124, 21256, 21265, 21268, 21246]","Not Found","0.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","e79deb02a0c0e87511080836c5d4347b","Administration/Industry file","How many people are there in total in the MQA Executive Leadership and the Prosecution Services Staff?","[21250, 21130, 21126, 21144, 21128, 21249, 21153, 21151, 21129, 21131]","[21190, 21191, 21128, 21129, 21130, 21131, 21192, 21193]","2","0.5","200-280","trial_report_best_lambda_0.5.csv"
"0.5","chapter8-geneticscompatibilitymode-141214140247-conversion-gate02_95","Tutorial/Workshop","How many steps are involved in the binary fission of prokaryotic cells?","[18688, 18691, 18695, 18686, 18690, 18955, 18696, 18698, 18746, 18689]","[18697, 18698, 18694]","8","0.33","200-280","trial_report_best_lambda_0.5.csv"
"0.5","chapter8-geneticscompatibilitymode-141214140247-conversion-gate02_95","Tutorial/Workshop","What are the three steps of binary fission of a prokaryotic cell?","[18691, 18688, 18695, 18690, 18696, 18698, 18955, 18686, 18746, 18689]","[18697, 18698, 18694]","6","0.33","200-280","trial_report_best_lambda_0.5.csv"
"0.5","chapter8-geneticscompatibilitymode-141214140247-conversion-gate02_95","Tutorial/Workshop","Which chapters are included in the slide? Your answer should be formatted as a list like ['Chapter 1', 'Chapter 3'].","[18876, 21927, 18672, 18794, 18879, 15390, 18878, 14902, 14926, 18675]","[18672, 18794, 18876]","1","1.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","chapter8-geneticscompatibilitymode-141214140247-conversion-gate02_95","Tutorial/Workshop","What animal is on the cover of each chapter?","[18878, 18674, 21924, 18796, 21888, 18672, 14902, 21929, 21917, 21932]","[18674, 18796, 18878]","1","1.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","chapter8-geneticscompatibilitymode-141214140247-conversion-gate02_95","Tutorial/Workshop","How many full faces of people appear in the slide?","[18505, 19234, 19236, 644, 645, 651, 646, 18501, 20124, 656]","[18866, 18834]","Not Found","0.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","chapter8-geneticscompatibilitymode-141214140247-conversion-gate02_95","Tutorial/Workshop","Which stages of cell division are shown on slides 12 and 14?","[18788, 18739, 18790, 18726, 18779, 18793, 18785, 18760, 18712, 18898]","[18723, 18724, 18725, 18736, 18737, 18738]","Not Found","0.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","chapter8-geneticscompatibilitymode-141214140247-conversion-gate02_95","Tutorial/Workshop","What is the genotype corresponding to attached earlobes?","[18836, 18834, 18843, 18784, 18821, 5114, 18819, 17088, 18841, 18842]","[18836]","1","1.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","ecommerceopportunityindia-141124010546-conversion-gate01_95","Research report / Introduction","What is the ebay.in listing for shown in the image?","[21593, 21655, 21590, 21654, 21592, 1124, 21595, 21668, 21656, 12620]","[21593]","1","1.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","ecommerceopportunityindia-141124010546-conversion-gate01_95","Research report / Introduction","In the year in which the No of internet users was 330 million, what percentage of Indians were Debit Card users?","[21646, 21643, 21645, 21619, 21644, 21624, 17682, 6834, 2643, 6903]","[21619, 21645]","3","1.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","ecommerceopportunityindia-141124010546-conversion-gate01_95","Research report / Introduction","How many more debit card users in millions were there in India in 2015 compared to 2014?","[21643, 21645, 21646, 21644, 21619, 21624, 21626, 1776, 1718, 21627]","[21645]","2","1.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","ecommerceopportunityindia-141124010546-conversion-gate01_95","Research report / Introduction","What multiple of the 2014 e-commerce sales was achieved in 2018?","[21619, 169, 21630, 21586, 79, 168, 593, 21680, 68, 107]","[21630]","3","1.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","ecommerceopportunityindia-141124010546-conversion-gate01_95","Research report / Introduction","How many people in India were using a debit card when the e-commerce sales reached 11 billion?","[21643, 21645, 21644, 21586, 21619, 21646, 21583, 21639, 21585, 167]","[21645, 21630]","2","0.5","200-280","trial_report_best_lambda_0.5.csv"
"0.5","ecommerceopportunityindia-141124010546-conversion-gate01_95","Research report / Introduction","What is the CAGR of television from 2012 to 2016?","[21626, 21627, 16725, 16728, 857, 856, 16693, 16731, 1462, 4020]","[21625, 21623]","Not Found","0.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","ecommerceopportunityindia-141124010546-conversion-gate01_95","Research report / Introduction","How many types of ecosystem players are listed in the slide?","[21669, 19026, 19041, 19077, 19336, 21668, 19072, 21670, 21667, 19027]","[21668, 21670]","6","1.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","ecommerceopportunityindia-141124010546-conversion-gate01_95","Research report / Introduction","How many 'Pioneers' and people on the cover of the slides are there in total in the slide?","[21685, 19148, 21276, 16771, 18655, 21684, 10391, 16744, 19111, 2207]","[21585, 21682, 21586, 21685, 21624]","1","0.2","200-280","trial_report_best_lambda_0.5.csv"
"0.5","catvsdogdlpycon15se-150512122612-lva1-app6891_95","Tutorial/Workshop","The overlap of which two capabilities is considered the danger zone?","[18449, 18350, 1673, 20315, 10432, 15251, 17565, 14607, 12597, 10353]","[18449]","1","1.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","catvsdogdlpycon15se-150512122612-lva1-app6891_95","Tutorial/Workshop","What types of animals appear in the PPT?","[18470, 18674, 476, 18871, 18869, 18796, 10398, 18453, 18870, 11490]","[18377, 18445]","Not Found","0.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","catvsdogdlpycon15se-150512122612-lva1-app6891_95","Tutorial/Workshop","Which three deep learning conspirators appear in the PPT?","[18489, 18488, 4789, 4452, 18648, 18655, 4712, 4876, 18483, 18479]","[18489]","1","1.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","catvsdogdlpycon15se-150512122612-lva1-app6891_95","Tutorial/Workshop","How many times does the image of a bear appear in the PPT?","[18443, 18502, 18445, 18674, 19430, 18796, 18501, 18503, 17753, 351]","[18445, 18502]","2","1.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","catvsdogdlpycon15se-150512122612-lva1-app6891_95","Tutorial/Workshop","How many layers does the neural network mentioned in the PPT for distinguishing faces have?","[18513, 18505, 18504, 18508, 18591, 18542, 18544, 18577, 18590, 18507]","[18503, 18504, 18505, 18507, 18508, 18513]","1","0.83","200-280","trial_report_best_lambda_0.5.csv"
"0.5","catvsdogdlpycon15se-150512122612-lva1-app6891_95","Tutorial/Workshop","Which animal did the detector ultimately recognize the person as?","[18619, 648, 18622, 19102, 16748, 17737, 18509, 20284, 18510, 17753]","[18626, 18629, 18634, 18636, 18637, 18622]","3","0.17","200-280","trial_report_best_lambda_0.5.csv"
"0.5","catvsdogdlpycon15se-150512122612-lva1-app6891_95","Tutorial/Workshop","Which dataset was introduced in the 'coding time' section of the PPT for training?","[4769, 18517, 18514, 4185, 4925, 4094, 5721, 5538, 5530, 4716]","[18514, 18517]","2","1.0","200-280","trial_report_best_lambda_0.5.csv"
"0.5","catvsdogdlpycon15se-150512122612-lva1-app6891_95","Tutorial/Workshop","How many libraries were imported in the code section of the PPT?","[18574, 18575, 18595, 18576, 18584, 18665, 18604, 18570, 18580, 18603]","[18574]","1","1.0","200-280","trial_report_best_lambda_0.5.csv"
